qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A7EZP1|A7EZP1_SCLS1	HOG:D0426716.1a	1.0	0.9982504435675118	0.9982504435675118	558	567
tr|A7EZP2|A7EZP2_SCLS1	HOG:D0417452	0.8556547619047619	0.056961228719890684	0.056961228719890684	673	750
tr|A7EZP3|A7EZP3_SCLS1	HOG:D0417151.1d	0.14754098360655737	0.07086290207199078	0.07086290207199078	62	437
tr|A7EZP4|A7EZP4_SCLS1	na	na	na	na	332	na
tr|A7EZP5|A7EZP5_SCLS1	na	na	na	na	1352	na
tr|A7EZP6|A7EZP6_SCLS1	HOG:D0415411	1.0	0.9993149693451199	0.9993149693451199	273	276
tr|A7EZP7|A7EZP7_SCLS1	HOG:D0704144	1.0	0.9994108371072686	0.9994108371072686	212	207
sp|A7EZP8|UTP25_SCLS1	HOG:D0673193	0.9226519337016574	0.9950442015093248	0.9950442015093248	725	717
tr|A7EZP9|A7EZP9_SCLS1	HOG:D0680318	0.9619565217391305	0.9988277165423084	0.9988277165423084	369	348
tr|A7EZQ0|A7EZQ0_SCLS1	HOG:D0417405	0.9921568627450981	0.9972363871764186	0.9972363871764186	766	799
tr|A7EZQ1|A7EZQ1_SCLS1	HOG:D0437120.1b	0.5666666666666667	0.4541105800997117	0.09082859512959804	61	352
tr|A7EZQ2|A7EZQ2_SCLS1	HOG:D0671156.1d	1.0	0.9984160353117437	0.9984160353117437	208	208
tr|A7EZQ3|A7EZQ3_SCLS1	na	na	na	na	1286	na
tr|A7EZQ4|A7EZQ4_SCLS1	HOG:D0426072	1.0	0.9995942191567372	0.9995942191567372	224	234
tr|A7EZQ5|A7EZQ5_SCLS1	HOG:D0435666	0.9310344827586207	0.37016548086297074	0.37016548086297074	146	245
tr|A7EZQ6|A7EZQ6_SCLS1	na	na	na	na	190	na
tr|A7EZQ7|A7EZQ7_SCLS1	na	na	na	na	505	na
tr|A7EZQ8|A7EZQ8_SCLS1	HOG:D0429185.1b	1.0	0.9997769218023405	0.9997769218023405	163	156
tr|A7EZQ9|A7EZQ9_SCLS1	HOG:D0426868.1a	1.0	0.9993063954249776	0.9993063954249776	381	339
tr|A7EZR0|A7EZR0_SCLS1	HOG:D0416418	0.9885057471264368	0.9994302419451764	0.9994302419451764	175	174
tr|A7EZR1|A7EZR1_SCLS1	HOG:D0429606.1a	1.0	0.9999781646256258	0.9999781646256258	332	323
tr|A7EZR2|A7EZR2_SCLS1	HOG:D0416682.1a	1.0	0.9999971966328635	0.9999971966328635	132	131
tr|A7EZR3|A7EZR3_SCLS1	HOG:D0671290.5c	1.0	0.9995244401933826	0.9995244401933826	344	340
tr|A7EZR4|A7EZR4_SCLS1	HOG:D0905854.4b.7a	1.0	0.999433580607768	0.999433580607768	203	195
tr|A7EZR5|A7EZR5_SCLS1	HOG:D0427983.2c	1.0	0.9999920894888734	0.9999920894888734	68	67
tr|A7EZR6|A7EZR6_SCLS1	HOG:D0415449	1.0	0.9995054756131413	0.9995054756131413	282	282
tr|A7EZR7|A7EZR7_SCLS1	HOG:D0679409.10en	1.0	0.9995482550859143	0.9995482550859143	341	326
tr|A7EZR8|A7EZR8_SCLS1	na	na	na	na	683	na
tr|A7EZR9|A7EZR9_SCLS1	HOG:D0703699.1b.2a.1a	1.0	0.9999041625535398	0.9999041625535398	174	171
tr|A7EZS0|A7EZS0_SCLS1	na	na	na	na	74	na
tr|A7EZS1|A7EZS1_SCLS1	na	na	na	na	87	na
tr|A7EZS2|A7EZS2_SCLS1	na	na	na	na	102	na
tr|A7EZS3|A7EZS3_SCLS1	na	na	na	na	740	na
tr|A7EZS4|A7EZS4_SCLS1	na	na	na	na	115	na
sp|A7EZS5|BGALC_SCLS1	HOG:D0689625.2b.2c	1.0	0.9987975271342052	0.9987975271342052	985	985
tr|A7EZS6|A7EZS6_SCLS1	na	na	na	na	284	na
tr|A7EZS7|A7EZS7_SCLS1	na	na	na	na	248	na
tr|A7EZS8|A7EZS8_SCLS1	na	na	na	na	389	na
tr|A7EZS9|A7EZS9_SCLS1	HOG:D0420049	0.13513513513513514	0.057642426792296884	0.029760415106012267	75	247
tr|A7EZT0|A7EZT0_SCLS1	HOG:D0429820.1a.2a	1.0	0.9999092998252159	0.9999092998252159	790	789
tr|A7EZT1|A7EZT1_SCLS1	HOG:D0423617.1b	1.0	0.9999256746385801	0.9999256746385801	728	724
tr|A7EZT2|A7EZT2_SCLS1	HOG:D0428095	1.0	0.9997460492031017	0.9997460492031017	534	600
tr|A7EZT3|A7EZT3_SCLS1	HOG:D0417411	0.5319148936170213	0.11300895676812014	0.11300895676812014	48	787
tr|A7EZT4|A7EZT4_SCLS1	na	na	na	na	113	na
tr|A7EZT5|A7EZT5_SCLS1	HOG:D0420094	0.1836734693877551	0.08989135551292257	0.08989135551292257	50	2344
tr|A7EZT6|A7EZT6_SCLS1	HOG:D0426256	0.4838709677419355	0.1824914968860084	0.04537076143689227	32	838
tr|A7EZT7|A7EZT7_SCLS1	HOG:D0426166	0.15384615384615385	0.0625803571053596	0.0625803571053596	53	788
tr|A7EZT8|A7EZT8_SCLS1	HOG:D0417298	0.375	0.07548044511252233	0.07548044511252233	57	1594
tr|A7EZT9|A7EZT9_SCLS1	HOG:D0682494.9q.158et.415b	0.4418604651162791	0.1726277354224387	0.014672183715373762	87	492
tr|A7EZU0|A7EZU0_SCLS1	HOG:D0682494.9q.158et.415b	0.583732057416268	0.2888888471816359	0.01354757374925984	210	492
tr|A7EZU1|A7EZU1_SCLS1	na	na	na	na	1203	na
tr|A7EZU2|A7EZU2_SCLS1	HOG:D0436400	0.6060606060606061	0.109663551919552	0.109663551919552	67	1087
tr|A7EZU3|A7EZU3_SCLS1	HOG:D0430948	0.13043478260869565	0.06303329598050508	0.06303329598050508	93	1311
tr|A7EZU4|A7EZU4_SCLS1	na	na	na	na	214	na
tr|A7EZU5|A7EZU5_SCLS1	HOG:D0686070	0.952	0.05068401664658993	0.05068401664658993	126	1008
tr|A7EZU6|A7EZU6_SCLS1	na	na	na	na	236	na
tr|A7EZU7|A7EZU7_SCLS1	HOG:D0900128.10b.7b.15b	1.0	0.9999612834385032	0.9999612834385032	329	345
tr|A7EZU8|A7EZU8_SCLS1	na	na	na	na	539	na
tr|A7EZU9|A7EZU9_SCLS1	HOG:D0419415.2c	1.0	0.999987048880996	0.999987048880996	219	218
tr|A7EZV0|A7EZV0_SCLS1	HOG:D0691939.1a.1c	1.0	0.9998881469158505	0.9998881469158505	406	381
tr|A7EZV1|A7EZV1_SCLS1	na	na	na	na	168	na
tr|A7EZV2|A7EZV2_SCLS1	HOG:D0429622	0.12903225806451613	0.052453668566935396	0.052453668566935396	63	121
tr|A7EZV3|A7EZV3_SCLS1	HOG:D0430021	0.919093851132686	0.08791712820946344	0.08791712820946344	619	931
tr|A7EZV4|A7EZV4_SCLS1	HOG:D0679967	0.18421052631578946	0.060541124821187946	0.060541124821187946	39	202
tr|A7EZV5|A7EZV5_SCLS1	HOG:D0430021	0.9047619047619048	0.47719438227070443	0.47719438227070443	85	931
tr|A7EZV6|A7EZV6_SCLS1	HOG:D0417014	1.0	0.9973871234488715	0.9973871234488715	453	424
tr|A7EZV7|A7EZV7_SCLS1	HOG:D0424013.2c.7d	0.48	0.07142077170868236	0.07142077170868236	76	1636
tr|A7EZV8|A7EZV8_SCLS1	HOG:D0679527.8aa.28c.31a	1.0	0.9999651901809241	0.9999651901809241	537	536
tr|A7EZV9|A7EZV9_SCLS1	HOG:D0419498.1b	1.0	0.9999453200561788	0.9999453200561788	548	547
tr|A7EZW0|A7EZW0_SCLS1	na	na	na	na	127	na
tr|A7EZW1|A7EZW1_SCLS1	na	na	na	na	76	na
tr|A7EZW2|A7EZW2_SCLS1	HOG:D0424013	0.990578734858681	0.23901433486191231	0.019158113537099886	1487	1294
tr|A7EZW3|A7EZW3_SCLS1	HOG:D0679740.7c.3a	1.0	0.9993085468102983	0.9993085468102983	402	419
tr|A7EZW4|A7EZW4_SCLS1	HOG:D0434985.3a	1.0	0.9999135136343663	0.9999135136343663	371	353
tr|A7EZW5|A7EZW5_SCLS1	HOG:D0680867.5a.5a	0.8888888888888888	0.22479983847351864	0.02682725901597861	379	541
tr|A7EZW6|A7EZW6_SCLS1	na	na	na	na	296	na
tr|A7EZW7|A7EZW7_SCLS1	na	na	na	na	694	na
tr|A7EZW8|A7EZW8_SCLS1	na	na	na	na	467	na
tr|A7EZW9|A7EZW9_SCLS1	HOG:D0680338.4a.2d	1.0	0.9980173356442386	0.9980173356442386	539	595
tr|A7EZX0|A7EZX0_SCLS1	HOG:D0682096.1b.2c.1a.2b	1.0	0.9964417506716894	0.9964417506716894	738	719
tr|A7EZX1|A7EZX1_SCLS1	HOG:D0681964	1.0	0.9997880080232263	0.9997880080232263	99	79
tr|A7EZX2|A7EZX2_SCLS1	HOG:D0910475	0.9360730593607306	0.06500429473018353	0.004843798406792299	220	406
tr|A7EZX3|A7EZX3_SCLS1	HOG:D0900051.4a.9b.13b.5a	1.0	0.9994649216163557	0.9994540473340137	434	458
tr|A7EZX4|A7EZX4_SCLS1	HOG:D0418416	0.3225806451612903	0.2154767855390531	0.2154767855390531	94	660
tr|A7EZX5|A7EZX5_SCLS1	na	na	na	na	192	na
tr|A7EZX6|A7EZX6_SCLS1	HOG:D0694074.5c.8a.23a	1.0	0.999186619801634	0.999186619801634	546	508
tr|A7EZX7|A7EZX7_SCLS1	na	na	na	na	117	na
tr|A7EZX8|A7EZX8_SCLS1	HOG:D0680653.2a.10a	1.0	0.999173580311344	0.999173580311344	708	704
tr|A7EZX9|A7EZX9_SCLS1	HOG:D0431684.1b	1.0	0.9993729933141234	0.9993729933141234	587	567
tr|A7EZY0|A7EZY0_SCLS1	HOG:D0417203.4d	1.0	0.9999566094559238	0.9999566094559238	294	292
tr|A7EZY1|A7EZY1_SCLS1	na	na	na	na	1225	na
tr|A7EZY2|A7EZY2_SCLS1	na	na	na	na	204	na
tr|A7EZY3|A7EZY3_SCLS1	HOG:D0679589.8i.95r.116b.89b	1.0	0.9999773721013545	0.9999773721013545	338	337
tr|A7EZY4|A7EZY4_SCLS1	na	na	na	na	425	na
tr|A7EZY5|A7EZY5_SCLS1	HOG:D0671475	0.5510204081632653	0.05496164415474064	0.03839661472030647	99	2677
tr|A7EZY6|A7EZY6_SCLS1	na	na	na	na	234	na
tr|A7EZY7|A7EZY7_SCLS1	HOG:D0420435	1.0	0.9998390592014156	0.9998390592014156	212	251
tr|A7EZY8|A7EZY8_SCLS1	HOG:D0434729	0.5833333333333334	0.0914175500822188	0.0914175500822188	49	650
tr|A7EZY9|A7EZY9_SCLS1	HOG:D0420084.3c.3b	1.0	0.9999953467507273	0.9999953467507273	198	197
tr|A7EZZ0|A7EZZ0_SCLS1	na	na	na	na	373	na
tr|A7EZZ1|A7EZZ1_SCLS1	na	na	na	na	195	na
tr|A7EZZ2|A7EZZ2_SCLS1	HOG:D0429170	0.5757575757575758	0.0644295987378786	0.0644295987378786	67	439
tr|A7EZZ3|A7EZZ3_SCLS1	HOG:D0421272.1b.1a	1.0	0.9999535740905093	0.9999535740905093	445	444
tr|A7EZZ4|A7EZZ4_SCLS1	na	na	na	na	266	na
tr|A7EZZ5|A7EZZ5_SCLS1	na	na	na	na	74	na
tr|A7EZZ6|A7EZZ6_SCLS1	na	na	na	na	531	na
tr|A7EZZ7|A7EZZ7_SCLS1	HOG:D0417397	0.25	0.062191499167994276	0.062191499167994276	69	436
tr|A7EZZ8|A7EZZ8_SCLS1	na	na	na	na	137	na
tr|A7EZZ9|A7EZZ9_SCLS1	HOG:D0418800	0.24242424242424243	0.10681657245869662	0.10681657245869662	34	475
tr|A7F000|A7F000_SCLS1	HOG:D0679692.2a	0.175	0.05703732972650475	0.05703732972650475	41	169
tr|A7F001|A7F001_SCLS1	HOG:D0429337	1.0	0.9955436232589813	0.9955436232589813	1185	1194
tr|A7F002|A7F002_SCLS1	HOG:D0902234	1.0	0.9987097265637592	0.9987097265637592	769	767
tr|A7F003|A7F003_SCLS1	HOG:D0428806	1.0	0.9979327195706544	0.9979327195706544	545	543
tr|A7F004|A7F004_SCLS1	HOG:D0906120.3c.10b.9f	1.0	0.999749111448348	0.999749111448348	310	300
tr|A7F005|A7F005_SCLS1	HOG:D0393552.3a	1.0	0.9999971764890023	0.9999971764890023	825	824
tr|A7F006|A7F006_SCLS1	HOG:D0385663	0.7590618336886994	0.09604585377223863	0.004875790369514425	470	341
tr|A7F007|A7F007_SCLS1	HOG:D0355675	0.32098765432098764	0.06090913305585144	0.06090913305585144	82	622
tr|A7F008|A7F008_SCLS1	HOG:D0429743	1.0	0.9947265389944437	0.9947265389944437	989	988
tr|A7F009|A7F009_SCLS1	HOG:D0685926.7c	1.0	0.9949688703613353	0.9949688703613353	880	834
tr|A7F010|A7F010_SCLS1	HOG:D0430488	0.6349206349206349	0.06515558518926187	0.049973299113558585	64	1344
tr|A7F011|A7F011_SCLS1	HOG:D0415443	1.0	0.9995785315574776	0.9995785315574776	533	534
tr|A7F012|A7F012_SCLS1	HOG:D0429174.1b	0.7035294117647058	0.09148999753876497	0.09148999753876497	426	292
tr|A7F013|A7F013_SCLS1	HOG:D0905891	1.0	0.9992990319387031	0.9992990319387031	230	297
tr|A7F014|A7F014_SCLS1	HOG:D0394036	1.0	0.9998486231954927	0.9998486231954927	543	527
tr|A7F015|A7F015_SCLS1	HOG:D0417403	1.0	0.997092482012268	0.997092482012268	1212	1227
tr|A7F016|A7F016_SCLS1	na	na	na	na	119	na
tr|A7F017|A7F017_SCLS1	na	na	na	na	97	na
tr|A7F018|A7F018_SCLS1	na	na	na	na	53	na
tr|A7F019|A7F019_SCLS1	HOG:D0418405.3a.2a	0.6489675516224189	0.9997871899618767	0.9997871899618767	340	334
tr|A7F020|A7F020_SCLS1	HOG:D0680784.6c	1.0	0.9985402408886536	0.9985402408886536	911	888
tr|A7F021|A7F021_SCLS1	HOG:D0426860	1.0	0.9987947973581252	0.9987947973581252	325	342
tr|A7F022|A7F022_SCLS1	HOG:D0680638.3b	1.0	0.9979331337920556	0.9979331337920556	508	554
tr|A7F023|A7F023_SCLS1	HOG:D0679704.8c.11e.25b.14b	0.9358752166377816	0.23811943945042405	0.0022847039033296462	578	575
tr|A7F024|A7F024_SCLS1	na	na	na	na	881	na
tr|A7F025|A7F025_SCLS1	HOG:D0671559.2a	0.6923076923076923	0.08004284159476806	0.08004284159476806	66	4341
tr|A7F026|A7F026_SCLS1	HOG:D0417027	1.0	0.9990216653006231	0.9990216653006231	265	286
tr|A7F027|A7F027_SCLS1	HOG:D0416491.1a	1.0	0.9999041365596459	0.9999041365596459	797	905
tr|A7F028|A7F028_SCLS1	HOG:D0429177.1a	1.0	0.9978747398964136	0.9978747398964136	515	500
tr|A7F029|A7F029_SCLS1	HOG:D0679767.9k	1.0	0.9987151162898555	0.9987151162898555	339	370
tr|A7F030|A7F030_SCLS1	na	na	na	na	1316	na
tr|A7F031|A7F031_SCLS1	HOG:D0386005	0.2413793103448276	0.1115833282732456	0.020718903169249254	59	895
tr|A7F032|A7F032_SCLS1	HOG:D0431713.1a	1.0	0.9998026675650127	0.9998026675650127	620	605
tr|A7F033|A7F033_SCLS1	HOG:D0671109.5gr.210b	1.0	0.9999349188408986	0.9999349188408986	322	319
tr|A7F034|A7F034_SCLS1	HOG:D0683302.4a.14a.9a.13a.9a	0.6636271529888551	0.24060694894413456	0.05335550624662548	988	385
tr|A7F035|A7F035_SCLS1	HOG:D0424571	1.0	0.9998777264464971	0.9998777264464971	196	185
tr|A7F036|A7F036_SCLS1	HOG:D0434040.2a	0.36	0.06407359683346349	0.06407359683346349	51	1466
tr|A7F037|A7F037_SCLS1	HOG:D0429717	1.0	0.999493481126834	0.999493481126834	342	377
tr|A7F038|A7F038_SCLS1	HOG:D0392173	0.42105263157894735	0.36533824358962463	0.36533824358962463	58	487
tr|A7F039|A7F039_SCLS1	HOG:D0703656.1c	0.5811965811965812	0.22282370732837245	0.22282370732837245	118	219
tr|A7F040|A7F040_SCLS1	HOG:D0680961.1b.2b	1.0	0.9971385873241978	0.9971385873241978	431	445
tr|A7F041|A7F041_SCLS1	HOG:D0679900.3b	0.6617647058823529	0.6346818870902687	0.6346818870902687	69	99
tr|A7F042|A7F042_SCLS1	HOG:D0679445.10g.75a	1.0	0.9999099504574889	0.9999099504574889	130	133
tr|A7F043|A7F043_SCLS1	HOG:D0679610.8w.65c	1.0	0.9998827017482298	0.9998827017482298	140	137
tr|A7F044|A7F044_SCLS1	HOG:D0423133	1.0	0.9992400873960302	0.9992400873960302	744	786
sp|A7F045|ATG4_SCLS1	HOG:D0431188.1a	1.0	0.9888424645563749	0.9888424645563749	440	440
tr|A7F046|A7F046_SCLS1	HOG:D0671116.5vx	1.0	0.997006048194892	0.997006048194892	538	540
tr|A7F047|A7F047_SCLS1	HOG:D0429253	0.7177033492822966	0.12589293378248656	0.12589293378248656	210	467
tr|A7F048|A7F048_SCLS1	HOG:D0435181.1a.1a	1.0	0.9990955241792044	0.9990955241792044	462	623
tr|A7F049|A7F049_SCLS1	HOG:D0417330.2b	1.0	0.9999595601136365	0.9999595601136365	464	435
tr|A7F050|A7F050_SCLS1	HOG:D0434604	1.0	0.9954418467440985	0.9954418467440985	1119	1263
tr|A7F051|A7F051_SCLS1	na	na	na	na	285	na
tr|A7F052|A7F052_SCLS1	HOG:D0698330.2a	0.7931034482758621	0.24800056196907977	0.18586364435504532	175	304
tr|A7F053|A7F053_SCLS1	HOG:D0671285.5ab	0.5842956120092379	0.16083313493122828	0.011005028974179987	434	529
tr|A7F054|A7F054_SCLS1	HOG:D0417546	0.9787234042553191	0.6759332596266974	0.6759332596266974	189	357
tr|A7F055|A7F055_SCLS1	HOG:D0429355	0.4805194805194805	0.06713507257403586	0.06713507257403586	78	315
tr|A7F056|A7F056_SCLS1	HOG:D0434730.3b	1.0	0.9977765591526431	0.9977765591526431	1104	778
tr|A7F057|A7F057_SCLS1	HOG:D0679652.7d	0.9116279069767442	0.9990481968364419	0.9990481968364419	216	208
tr|A7F058|A7F058_SCLS1	HOG:D0679680.7c.14b	1.0	0.998045413238817	0.998045413238817	792	742
tr|A7F059|A7F059_SCLS1	HOG:D0415671	1.0	0.9990086602357164	0.9990086602357164	840	858
tr|A7F060|A7F060_SCLS1	HOG:D0386330	0.14516129032258066	0.06972616757115102	0.03631572266685622	63	1074
tr|A7F061|A7F061_SCLS1	HOG:D0671621.4d.5a	0.14035087719298245	0.05767365201981699	0.05767365201981699	58	460
tr|A7F062|A7F062_SCLS1	na	na	na	na	298	na
tr|A7F063|A7F063_SCLS1	HOG:D0436239	1.0	0.9987883797441948	0.9987883797441948	480	498
tr|A7F064|A7F064_SCLS1	HOG:D0679752.10h	1.0	0.9983609053957376	0.9983609053957376	529	521
tr|A7F065|A7F065_SCLS1	HOG:D0426592	1.0	0.9977919014053146	0.9977919014053146	298	294
tr|A7F066|A7F066_SCLS1	HOG:D0417624	1.0	0.9925303340114542	0.9925303340114542	1622	1614
tr|A7F067|A7F067_SCLS1	na	na	na	na	144	na
tr|A7F068|A7F068_SCLS1	HOG:D0680305.6g.12h.29b.20c	1.0	0.9992473078014333	0.9992473078014333	573	572
tr|A7F069|A7F069_SCLS1	HOG:D0683755.3b	1.0	0.9979869035343691	0.9979869035343691	289	292
tr|A7F070|A7F070_SCLS1	HOG:D0683508	0.875	0.05909499357250552	0.05909499357250552	73	343
tr|A7F071|A7F071_SCLS1	na	na	na	na	83	na
tr|A7F072|A7F072_SCLS1	HOG:D0429387	0.14705882352941177	0.07735051569136614	0.07735051569136614	69	624
tr|A7F073|A7F073_SCLS1	HOG:D0686164.2b	1.0	0.9954892412852395	0.9954892412852395	719	617
tr|A7F074|A7F074_SCLS1	HOG:D0429354.2b	1.0	0.997339624063055	0.997339624063055	1485	1420
sp|A7F075|MCA1_SCLS1	HOG:D0682967.6f.23b.16c.29b.22b	1.0	0.999988744184177	0.999988744184177	433	431
tr|A7F076|A7F076_SCLS1	HOG:D0412586	0.1267605633802817	0.05999189716391601	0.05999189716391601	72	766
tr|A7F077|A7F077_SCLS1	HOG:D0426626	0.9690949227373068	0.9973055886402489	0.9973055886402489	454	567
tr|A7F078|A7F078_SCLS1	HOG:D0419667	0.18518518518518517	0.05748304057679224	0.029492912486110495	109	584
tr|A7F079|A7F079_SCLS1	HOG:D0415618	0.6776180698151951	0.05117275567267517	0.05117275567267517	488	691
sp|A7F080|EIF3K_SCLS1	HOG:D0680224	1.0	0.9993590582488705	0.9993590582488705	246	245
tr|A7F081|A7F081_SCLS1	HOG:D0671129.1a	1.0	0.9964451653337196	0.9964451653337196	411	423
tr|A7F082|A7F082_SCLS1	HOG:D0680562	1.0	0.9946386447144528	0.9946386447144528	1074	1115
tr|A7F083|A7F083_SCLS1	HOG:D0696267.1e.3c	1.0	0.9982579613410497	0.9982579613410497	605	601
tr|A7F084|A7F084_SCLS1	HOG:D0679991	1.0	0.9914814047011243	0.9914814047011243	1178	1139
tr|A7F085|A7F085_SCLS1	HOG:D0672518.1b	1.0	0.9985925994147948	0.9985925994147948	264	260
tr|A7F086|A7F086_SCLS1	na	na	na	na	127	na
tr|A7F087|A7F087_SCLS1	HOG:D0435985.11b	0.9913793103448276	0.999962594289509	0.999962594289509	465	464
tr|A7F088|A7F088_SCLS1	na	na	na	na	510	na
tr|A7F089|A7F089_SCLS1	HOG:D0704149	0.5862068965517241	0.29685148391820876	0.29685148391820876	117	134
tr|A7F090|A7F090_SCLS1	HOG:D0689883.2b.2b	1.0	0.989638463712143	0.989638463712143	870	869
tr|A7F091|A7F091_SCLS1	HOG:D0679718.10f	1.0	0.9991170887818959	0.9991170887818959	511	508
tr|A7F092|A7F092_SCLS1	na	na	na	na	221	na
tr|A7F093|A7F093_SCLS1	HOG:D0433914.5b.1b	1.0	0.9985830663065575	0.9985830663065575	564	563
tr|A7F094|A7F094_SCLS1	na	na	na	na	77	na
tr|A7F095|A7F095_SCLS1	HOG:D0680428	1.0	0.9962099984796899	0.9962099984796899	816	898
tr|A7F096|A7F096_SCLS1	HOG:D0429228.1b	0.8	0.06432682919530132	0.06432682919530132	66	1765
tr|A7F097|A7F097_SCLS1	HOG:D0420692.1c	0.16071428571428573	0.07842648040379147	0.07842648040379147	57	210
tr|A7F098|A7F098_SCLS1	HOG:D0900674	1.0	0.9994749333592515	0.9994749333592515	523	520
tr|A7F099|A7F099_SCLS1	HOG:D0416050	1.0	0.9997342197317426	0.9997342197317426	149	147
tr|A7F0A0|A7F0A0_SCLS1	HOG:D0684851.4a.3b	1.0	0.9984228546973474	0.9984228546973474	334	384
tr|A7F0A1|A7F0A1_SCLS1	HOG:D0704020.1b	1.0	0.9993369309259611	0.9993369309259611	176	197
tr|A7F0A2|A7F0A2_SCLS1	HOG:D0426203	1.0	0.995257744646483	0.995257744646483	1166	1268
tr|A7F0A3|A7F0A3_SCLS1	na	na	na	na	396	na
tr|A7F0A4|A7F0A4_SCLS1	HOG:D0900064.2a.7a.12b	1.0	0.9978041254870064	0.9977391303579706	215	239
tr|A7F0A5|A7F0A5_SCLS1	HOG:D0429187	0.2641509433962264	0.060207514744556656	0.060207514744556656	54	999
tr|A7F0A6|A7F0A6_SCLS1	HOG:D0689625.2f	0.7796610169491526	0.0723134804411506	0.019432720362696457	60	1008
tr|A7F0A7|A7F0A7_SCLS1	HOG:D0428109.1a.1a	0.9976798143851509	0.9999671255596364	0.9999671255596364	863	862
tr|A7F0A8|A7F0A8_SCLS1	HOG:D0680733	1.0	0.9944358175753059	0.9944358175753059	1361	1444
tr|A7F0A9|A7F0A9_SCLS1	HOG:D0427680	0.15384615384615385	0.06502569844227073	0.06502569844227073	53	249
tr|A7F0B0|A7F0B0_SCLS1	HOG:D0698823.1a	1.0	0.9997271037043454	0.9997271037043454	258	250
tr|A7F0B1|A7F0B1_SCLS1	HOG:D0433894	1.0	0.9984548435134961	0.9984548435134961	469	456
tr|A7F0B2|A7F0B2_SCLS1	na	na	na	na	104	na
tr|A7F0B3|A7F0B3_SCLS1	HOG:D0429320.2a	1.0	0.9979838734832747	0.9979795526866506	702	787
tr|A7F0B4|A7F0B4_SCLS1	HOG:D0673572	1.0	0.9970500740873502	0.9970500740873502	736	743
tr|A7F0B5|A7F0B5_SCLS1	HOG:D0419462.2b	1.0	0.9991014452093825	0.9991014452093825	1064	1404
tr|A7F0B6|A7F0B6_SCLS1	HOG:D0357925	0.13114754098360656	0.05320490763632576	0.05320490763632576	62	585
tr|A7F0B7|A7F0B7_SCLS1	HOG:D0429973.1b	1.0	0.9997857091408725	0.9997857091408725	189	158
tr|A7F0B8|A7F0B8_SCLS1	HOG:D0679352.10d	1.0	0.9999035516770448	0.9999035516770448	156	154
tr|A7F0B9|A7F0B9_SCLS1	HOG:D0900536.5h	1.0	0.9999077100641034	0.9999077100641034	120	119
tr|A7F0C0|A7F0C0_SCLS1	HOG:D0672701	0.8529411764705882	0.29849976451097476	0.29849976451097476	69	812
tr|A7F0C1|A7F0C1_SCLS1	HOG:D0672701	1.0	0.9972255780788046	0.9972255780788046	579	812
tr|A7F0C2|A7F0C2_SCLS1	HOG:D0900367.2a.8a	1.0	0.9980007309397015	0.9980007309397015	821	854
tr|A7F0C3|A7F0C3_SCLS1	HOG:D0421948	0.42813455657492355	0.10373335076251124	0.10373335076251124	655	269
tr|A7F0C4|A7F0C4_SCLS1	HOG:D0685899.18d	1.0	0.9996680170949674	0.9996680170949674	197	197
tr|A7F0C5|A7F0C5_SCLS1	na	na	na	na	227	na
tr|A7F0C6|A7F0C6_SCLS1	HOG:D0679786.9b.22c	1.0	0.9997642012341401	0.9997642012341401	132	136
tr|A7F0C7|A7F0C7_SCLS1	HOG:D0429188.1a.2b	1.0	0.9980418709155534	0.9980418709155534	461	480
tr|A7F0C8|A7F0C8_SCLS1	HOG:D0428595.1c	0.6369426751592356	0.5128318219167559	0.12926230356867532	158	212
tr|A7F0C9|A7F0C9_SCLS1	HOG:D0672396	1.0	0.9997820986012396	0.9997820986012396	117	115
tr|A7F0D0|A7F0D0_SCLS1	HOG:D0680976.5d	1.0	0.9991853061940823	0.9991853061940823	784	783
tr|A7F0D1|A7F0D1_SCLS1	HOG:D0680856.8e.17b	1.0	0.9996084003279596	0.9996084003279596	270	267
tr|A7F0D2|A7F0D2_SCLS1	HOG:D0429393.1b	1.0	0.9984169619737184	0.9984169619737184	598	624
tr|A7F0D3|A7F0D3_SCLS1	HOG:D0680894	1.0	0.9986922650662216	0.9986922650662216	306	382
tr|A7F0D4|A7F0D4_SCLS1	HOG:D0679983.18a.6b	1.0	0.9999972402780911	0.9999972402780911	346	345
tr|A7F0D5|A7F0D5_SCLS1	HOG:D0679879.4b	0.9389312977099237	0.3960712905644573	0.3960712905644573	132	246
tr|A7F0D6|A7F0D6_SCLS1	HOG:D0683476.3c	0.8909952606635071	0.41680130923289055	0.41680130923289055	212	292
tr|A7F0D7|A7F0D7_SCLS1	HOG:D0680345.10d.26b	1.0	0.9982701631383435	0.9982701631383435	540	499
tr|A7F0D8|A7F0D8_SCLS1	HOG:D0436249.1a.1b	1.0	0.9993451663502513	0.9993451663502513	587	585
tr|A7F0D9|A7F0D9_SCLS1	HOG:D0900527.7g.35h	1.0	0.9994599311811508	0.9994599311811508	361	352
tr|A7F0E0|A7F0E0_SCLS1	HOG:D0431487.1b	1.0	0.9999037251862086	0.9999037251862086	371	370
tr|A7F0E1|A7F0E1_SCLS1	na	na	na	na	102	na
tr|A7F0E2|A7F0E2_SCLS1	na	na	na	na	212	na
tr|A7F0E3|A7F0E3_SCLS1	HOG:D0393562.3k	1.0	0.7282741644429201	0.21153580744307884	157	489
